State,Severity,Year,Month,Day,Counter
AL,2,2019,October,17,56
AL,2,2019,October,18,21
AL,2,2019,October,19,9
AL,2,2019,October,20,8
AL,2,2019,October,21,35
AL,2,2019,October,22,37
AL,2,2019,October,23,27
AL,2,2019,October,24,40
AL,2,2019,October,25,68
AL,2,2019,October,26,9
AL,2,2019,October,27,6
AL,2,2019,October,28,37
AL,2,2019,October,29,29
AL,2,2019,October,30,37
AL,2,2019,October,31,29
AL,2,2019,September,01,10
AL,2,2019,September,02,13
AL,2,2019,September,03,28
AL,2,2019,September,04,37
AL,2,2019,September,05,31
AL,2,2019,September,06,19
AL,2,2019,September,07,8
AL,2,2019,September,08,7
AL,2,2019,September,09,29
AL,2,2019,September,10,23
AL,2,2019,September,11,41
AL,2,2019,September,12,27
AL,2,2019,September,13,19
AL,2,2019,September,14,17
AL,2,2019,September,15,7
AL,2,2019,September,16,31
AL,2,2019,September,17,22
AL,2,2019,September,18,26
AL,2,2019,September,19,7
AL,2,2019,September,20,34
AL,2,2019,September,21,14
AL,2,2019,September,22,9
AL,2,2019,September,23,20
AL,2,2019,September,24,21
AL,2,2019,September,25,32
AL,2,2019,September,26,23
AL,2,2019,September,27,18
AL,2,2019,September,28,10
AL,2,2019,September,29,12
AL,2,2019,September,30,16
AL,2,2020,April,01,17
AL,2,2020,April,02,23
AL,2,2020,April,03,29
AL,2,2020,April,04,5
AL,2,2020,April,05,3
AL,2,2020,April,06,30
AL,2,2020,April,07,17
AL,2,2020,April,08,20
AL,2,2020,April,09,21
AL,2,2020,April,10,27
AL,2,2020,April,11,9
AL,2,2020,April,12,5
AL,2,2020,April,13,24
AL,2,2020,April,14,12
AL,2,2020,April,15,8
AL,2,2020,April,16,29
AL,2,2020,April,17,18
AL,2,2020,April,18,4
AL,2,2020,April,19,4
AL,2,2020,April,20,21
AL,2,2020,April,21,17
AL,2,2020,April,22,11
AL,2,2020,April,23,18
AL,2,2020,April,24,21
AL,2,2020,April,25,2
AL,2,2020,April,26,4
AL,2,2020,April,27,26
AL,2,2020,April,28,20
AL,2,2020,April,29,27
AL,2,2020,April,30,33
AL,2,2020,August,01,4
AL,2,2020,August,02,3
AL,2,2020,August,03,18
AL,2,2020,August,04,17
AL,2,2020,August,05,17
AL,2,2020,August,06,11
AL,2,2020,August,07,22
AL,2,2020,August,08,5
AL,2,2020,August,10,20
AL,2,2020,August,11,11
AL,2,2020,August,12,20
AL,2,2020,August,13,21
AL,2,2020,August,14,25
AL,2,2020,August,15,8
AL,2,2020,August,16,6
AL,2,2020,August,17,15
AL,2,2020,August,18,13
AL,2,2020,August,19,9
AL,2,2020,August,20,7
AL,2,2020,August,21,19
AL,2,2020,August,22,6
AL,2,2020,August,23,7
AL,2,2020,August,24,9
AL,2,2020,August,25,9
AL,2,2020,August,26,17
AL,2,2020,August,27,25
AL,2,2020,August,28,19
AL,2,2020,August,29,5
AL,2,2020,August,30,7
AL,2,2020,August,31,22
AL,2,2020,December,01,78
AL,2,2020,December,02,76
AL,2,2020,December,03,93
AL,2,2020,December,04,10
AL,2,2020,December,06,33
AL,2,2020,December,07,72
AL,2,2020,December,08,106
AL,2,2020,December,09,77
AL,2,2020,December,10,102
AL,2,2020,December,11,93
AL,2,2020,December,12,81
AL,2,2020,December,13,57
AL,2,2020,December,14,64
AL,2,2020,December,15,69
AL,2,2020,December,16,96
AL,2,2020,December,17,61
AL,2,2020,December,18,147
AL,2,2020,December,19,75
AL,2,2020,December,20,34
AL,2,2020,December,21,63
AL,2,2020,December,22,99
AL,2,2020,December,23,78
AL,2,2020,December,24,78
AL,2,2020,December,25,20
AL,2,2020,December,26,41
AL,2,2020,December,27,45
AL,2,2020,December,28,63
AL,2,2020,December,29,74
AL,2,2020,December,30,58
AL,2,2020,December,31,60
AL,2,2020,February,01,1
AL,2,2020,February,02,8
AL,2,2020,February,03,22
AL,2,2020,February,04,22
AL,2,2020,February,05,41
AL,2,2020,February,06,35
AL,2,2020,February,07,22
AL,2,2020,February,08,8
AL,2,2020,February,09,5
AL,2,2020,February,10,17
AL,2,2020,February,11,28
AL,2,2020,February,12,30
AL,2,2020,February,13,15
AL,2,2020,February,14,22
AL,2,2020,February,15,10
AL,2,2020,February,16,1
AL,2,2020,February,17,15
AL,2,2020,February,18,23
AL,2,2020,February,19,23
AL,2,2020,February,20,43
AL,2,2020,February,21,14
AL,2,2020,February,22,4
AL,2,2020,February,23,4
AL,2,2020,February,24,18
AL,2,2020,February,25,17
AL,2,2020,February,26,25
AL,2,2020,February,27,18
AL,2,2020,February,28,27
AL,2,2020,February,29,7
AL,2,2020,January,01,6
AL,2,2020,January,02,29
AL,2,2020,January,03,38
AL,2,2020,January,04,4
AL,2,2020,January,05,4
AL,2,2020,January,06,24
AL,2,2020,January,07,29
AL,2,2020,January,08,48
AL,2,2020,January,09,34
AL,2,2020,January,10,20
AL,2,2020,January,12,2
AL,2,2020,January,13,39
AL,2,2020,January,14,42
AL,2,2020,January,15,30
AL,2,2020,January,16,30
AL,2,2020,January,17,33
AL,2,2020,January,18,4
AL,2,2020,January,19,6
AL,2,2020,January,20,21
AL,2,2020,January,21,31
AL,2,2020,January,22,22
AL,2,2020,January,23,29
AL,2,2020,January,24,33
AL,2,2020,January,25,7
AL,2,2020,January,26,9
AL,2,2020,January,27,24
AL,2,2020,January,28,19
AL,2,2020,January,29,26
AL,2,2020,January,30,21
AL,2,2020,January,31,14
AL,2,2020,July,01,12
AL,2,2020,July,02,19
AL,2,2020,July,03,13
AL,2,2020,July,04,3
AL,2,2020,July,05,4
AL,2,2020,July,06,16
AL,2,2020,July,07,15
AL,2,2020,July,08,16
AL,2,2020,July,09,10
AL,2,2020,July,10,1
AL,2,2020,July,11,8
AL,2,2020,July,12,5
AL,2,2020,July,13,11
AL,2,2020,July,14,20
AL,2,2020,July,15,9
AL,2,2020,July,16,13
AL,2,2020,July,17,7
AL,2,2020,July,18,5
AL,2,2020,July,19,4
AL,2,2020,July,20,17
AL,2,2020,July,21,8
AL,2,2020,July,22,18
AL,2,2020,July,23,26
AL,2,2020,July,24,13
AL,2,2020,July,25,7
AL,2,2020,July,27,12
AL,2,2020,July,28,14
AL,2,2020,July,29,17
AL,2,2020,July,30,14
AL,2,2020,July,31,19
AL,2,2020,June,01,17
AL,2,2020,June,02,9
AL,2,2020,June,03,27
AL,2,2020,June,04,25
AL,2,2020,June,05,31
AL,2,2020,June,06,6
AL,2,2020,June,07,1
AL,2,2020,June,08,33
AL,2,2020,June,09,41
AL,2,2020,June,10,19
AL,2,2020,June,11,33
AL,2,2020,June,12,53
AL,2,2020,June,13,6
AL,2,2020,June,14,6
AL,2,2020,June,15,30
AL,2,2020,June,16,39
AL,2,2020,June,17,31
AL,2,2020,June,18,23
AL,2,2020,June,19,34
AL,2,2020,June,20,10
AL,2,2020,June,21,7
AL,2,2020,June,22,33
AL,2,2020,June,23,44
AL,2,2020,June,24,54
AL,2,2020,June,25,28
AL,2,2020,June,26,28
AL,2,2020,June,27,7
AL,2,2020,June,28,8
AL,2,2020,June,29,18
AL,2,2020,June,30,13
AL,2,2020,March,01,2
AL,2,2020,March,02,29
AL,2,2020,March,03,33
AL,2,2020,March,04,23
AL,2,2020,March,05,14
AL,2,2020,March,06,32
AL,2,2020,March,07,10
AL,2,2020,March,08,7
AL,2,2020,March,09,22
AL,2,2020,March,10,21
AL,2,2020,March,11,16
AL,2,2020,March,12,17
AL,2,2020,March,13,22
AL,2,2020,March,14,8
AL,2,2020,March,15,5
AL,2,2020,March,16,20
AL,2,2020,March,17,9
AL,2,2020,March,18,16
AL,2,2020,March,19,25
AL,2,2020,March,20,19
AL,2,2020,March,21,12
AL,2,2020,March,22,3
AL,2,2020,March,23,27
AL,2,2020,March,24,26
AL,2,2020,March,25,20
AL,2,2020,March,26,29
AL,2,2020,March,27,21
AL,2,2020,March,28,1
AL,2,2020,March,30,8
AL,2,2020,March,31,11
AL,2,2020,May,01,37
AL,2,2020,May,02,1
AL,2,2020,May,03,1
AL,2,2020,May,05,23
AL,2,2020,May,06,19
AL,2,2020,May,07,28
AL,2,2020,May,08,34
AL,2,2020,May,09,8
AL,2,2020,May,10,1
AL,2,2020,May,11,29
AL,2,2020,May,12,30
AL,2,2020,May,13,22
AL,2,2020,May,14,22
AL,2,2020,May,15,32
AL,2,2020,May,16,4
AL,2,2020,May,17,6
AL,2,2020,May,18,34
AL,2,2020,May,19,33
AL,2,2020,May,20,34
AL,2,2020,May,21,36
AL,2,2020,May,22,45
AL,2,2020,May,23,8
AL,2,2020,May,24,6
AL,2,2020,May,25,17
AL,2,2020,May,26,44
AL,2,2020,May,27,46
AL,2,2020,May,28,36
AL,2,2020,May,29,16
AL,2,2020,May,30,5
AL,2,2020,May,31,2
AL,2,2020,November,01,35
AL,2,2020,November,02,113
AL,2,2020,November,03,88
AL,2,2020,November,04,60
AL,2,2020,November,05,49
AL,2,2020,November,06,63
AL,2,2020,November,07,58
AL,2,2020,November,08,53
AL,2,2020,November,09,44
AL,2,2020,November,10,58
AL,2,2020,November,11,84
AL,2,2020,November,12,53
AL,2,2020,November,13,84
AL,2,2020,November,14,66
AL,2,2020,November,15,43
AL,2,2020,November,16,84
AL,2,2020,November,17,110
AL,2,2020,November,18,75
AL,2,2020,November,19,89
AL,2,2020,November,20,64
AL,2,2020,November,21,85
AL,2,2020,November,22,30
AL,2,2020,November,23,68
AL,2,2020,November,24,92
AL,2,2020,November,25,141
AL,2,2020,November,26,61
AL,2,2020,November,27,46
AL,2,2020,November,28,63
AL,2,2020,November,29,82
AL,2,2020,November,30,87
AL,2,2020,October,01,58
AL,2,2020,October,02,43
AL,2,2020,October,03,28
AL,2,2020,October,04,12
AL,2,2020,October,05,26
AL,2,2020,October,06,26
AL,2,2020,October,07,32
AL,2,2020,October,08,30
AL,2,2020,October,09,55
AL,2,2020,October,10,53
AL,2,2020,October,11,24
AL,2,2020,October,12,30
AL,2,2020,October,13,64
AL,2,2020,October,14,40
AL,2,2020,October,15,39
AL,2,2020,October,16,38
AL,2,2020,October,17,37
AL,2,2020,October,18,36
AL,2,2020,October,19,64
AL,2,2020,October,20,77
AL,2,2020,October,21,75
AL,2,2020,October,22,88
AL,2,2020,October,23,60
AL,2,2020,October,24,89
AL,2,2020,October,25,44
AL,2,2020,October,26,52
AL,2,2020,October,27,72
AL,2,2020,October,28,99
AL,2,2020,October,29,79
AL,2,2020,October,30,73
AL,2,2020,October,31,43
AL,2,2020,September,01,17
AL,2,2020,September,02,17
AL,2,2020,September,03,15
AL,2,2020,September,04,25
AL,2,2020,September,05,4
AL,2,2020,September,06,4
AL,2,2020,September,07,8
AL,2,2020,September,08,19
AL,2,2020,September,09,14
AL,2,2020,September,10,42
AL,2,2020,September,11,22
AL,2,2020,September,12,28
AL,2,2020,September,13,17
AL,2,2020,September,14,35
AL,2,2020,September,15,17
AL,2,2020,September,16,36
AL,2,2020,September,17,35
AL,2,2020,September,18,53
AL,2,2020,September,19,13
AL,2,2020,September,20,11
AL,2,2020,September,21,40
AL,2,2020,September,22,31
AL,2,2020,September,23,19
AL,2,2020,September,24,90
AL,2,2020,September,25,64
AL,2,2020,September,26,19
AL,2,2020,September,27,60
AL,2,2020,September,28,50
AL,2,2020,September,29,61
AL,2,2020,September,30,36
AL,3,2016,August,08,2
AL,3,2016,August,29,1
AL,3,2016,August,30,1
AL,3,2016,August,31,1
AL,3,2016,December,09,1
AL,3,2016,December,14,1
AL,3,2016,December,22,2
AL,3,2016,December,23,1
AL,3,2016,December,30,1
AL,3,2016,July,05,1
AL,3,2016,July,14,1
AL,3,2016,July,28,1
AL,3,2016,November,01,1
AL,3,2016,November,09,1
AL,3,2016,November,16,1
AL,3,2016,November,25,1
AL,3,2016,October,12,1
AL,3,2016,October,18,5
AL,3,2016,October,19,1
AL,3,2017,April,04,1
AL,3,2017,April,05,2
AL,3,2017,April,13,1
AL,3,2017,April,19,1
AL,3,2017,August,01,11
AL,3,2017,August,02,4
AL,3,2017,August,03,9
AL,3,2017,August,04,10
AL,3,2017,August,05,1
AL,3,2017,August,06,3
AL,3,2017,August,07,6
AL,3,2017,August,08,19
AL,3,2017,August,09,14
AL,3,2017,August,10,8
AL,3,2017,August,11,3
AL,3,2017,August,12,1
AL,3,2017,August,13,2
AL,3,2017,August,14,11
AL,3,2017,August,15,7
AL,3,2017,August,16,11
AL,3,2017,August,17,8
AL,3,2017,August,18,4
AL,3,2017,August,21,10
AL,3,2017,August,22,9
AL,3,2017,August,23,4
AL,3,2017,August,24,5
AL,3,2017,August,25,4
AL,3,2017,August,26,1
AL,3,2017,August,28,7
AL,3,2017,August,29,6
AL,3,2017,August,30,11
AL,3,2017,August,31,10
AL,3,2017,December,01,11
AL,3,2017,December,04,5
AL,3,2017,December,05,13
AL,3,2017,December,06,10
AL,3,2017,December,07,3
AL,3,2017,December,08,13
AL,3,2017,December,09,9
AL,3,2017,December,10,1
AL,3,2017,December,11,3
AL,3,2017,December,12,5
AL,3,2017,December,13,6
AL,3,2017,December,14,3
AL,3,2017,December,15,6
AL,3,2017,December,16,4
AL,3,2017,December,18,10
AL,3,2017,December,19,11
AL,3,2017,December,20,6
AL,3,2017,December,21,7
AL,3,2017,December,22,12
AL,3,2017,December,23,2
AL,3,2017,December,24,4
AL,3,2017,December,25,3
AL,3,2017,December,26,4
AL,3,2017,December,27,11
AL,3,2017,December,28,7
AL,3,2017,December,29,6
AL,3,2017,December,30,3
AL,3,2017,December,31,2
AL,3,2017,February,07,1
AL,3,2017,February,10,2
AL,3,2017,February,23,1
AL,3,2017,February,24,1
AL,3,2017,January,02,3
AL,3,2017,January,04,1
AL,3,2017,January,11,2
AL,3,2017,January,17,3
AL,3,2017,January,19,1
AL,3,2017,July,05,2
AL,3,2017,July,06,1
AL,3,2017,July,07,1
AL,3,2017,July,10,3
AL,3,2017,July,11,2
AL,3,2017,July,13,5
AL,3,2017,July,14,6
AL,3,2017,July,17,1
AL,3,2017,July,24,1
AL,3,2017,July,25,2
AL,3,2017,July,26,3
AL,3,2017,July,27,3
AL,3,2017,July,28,15
AL,3,2017,July,29,1
AL,3,2017,June,01,2
AL,3,2017,June,02,2
AL,3,2017,June,05,3
AL,3,2017,June,07,1
AL,3,2017,June,08,2
AL,3,2017,June,09,3
AL,3,2017,June,13,3
AL,3,2017,June,14,1
AL,3,2017,June,20,1
AL,3,2017,June,23,1
AL,3,2017,June,26,3
AL,3,2017,June,27,1
AL,3,2017,June,30,6
AL,3,2017,March,06,1
AL,3,2017,March,08,1
AL,3,2017,March,23,1
AL,3,2017,March,28,1
AL,3,2017,May,02,1
AL,3,2017,May,04,2
AL,3,2017,May,10,2
AL,3,2017,May,15,1
AL,3,2017,May,23,2
AL,3,2017,May,24,1
AL,3,2017,May,25,1
AL,3,2017,May,26,1
AL,3,2017,November,01,2
AL,3,2017,November,02,3
AL,3,2017,November,03,2
AL,3,2017,November,04,1
AL,3,2017,November,05,1
AL,3,2017,November,06,1
AL,3,2017,November,07,1
AL,3,2017,November,08,4
AL,3,2017,November,09,2
AL,3,2017,November,10,2
AL,3,2017,November,12,2
AL,3,2017,November,13,3
AL,3,2017,November,14,1
AL,3,2017,November,15,2
AL,3,2017,November,16,4
AL,3,2017,November,17,9
AL,3,2017,November,18,1
AL,3,2017,November,19,5
AL,3,2017,November,20,7
AL,3,2017,November,21,5
AL,3,2017,November,22,12
AL,3,2017,November,24,7
AL,3,2017,November,25,2
AL,3,2017,November,26,5
AL,3,2017,November,27,5
AL,3,2017,November,28,6
AL,3,2017,November,29,3
AL,3,2017,November,30,10
AL,3,2017,October,01,1
AL,3,2017,October,02,5
AL,3,2017,October,03,9
AL,3,2017,October,04,10
AL,3,2017,October,05,7
AL,3,2017,October,06,7
AL,3,2017,October,07,5
AL,3,2017,October,08,2
AL,3,2017,October,09,8
AL,3,2017,October,10,3
AL,3,2017,October,11,7
AL,3,2017,October,12,10
AL,3,2017,October,13,4
AL,3,2017,October,14,1
AL,3,2017,October,16,1
AL,3,2017,October,17,1
AL,3,2017,October,18,2
AL,3,2017,October,19,1
AL,3,2017,October,20,2
AL,3,2017,October,21,2
AL,3,2017,October,22,4
AL,3,2017,October,23,1
AL,3,2017,October,24,3
AL,3,2017,October,25,1
AL,3,2017,October,28,1
AL,3,2017,October,29,1
AL,3,2017,October,30,4
AL,3,2017,October,31,2
AL,3,2017,September,01,4
AL,3,2017,September,03,1
AL,3,2017,September,04,3
AL,3,2017,September,05,6
AL,3,2017,September,06,4
AL,3,2017,September,07,10
AL,3,2017,September,08,8
AL,3,2017,September,09,2
AL,3,2017,September,10,2
AL,3,2017,September,11,12
AL,3,2017,September,12,5
AL,3,2017,September,13,3
AL,3,2017,September,14,6
AL,3,2017,September,15,3
AL,3,2017,September,16,1
AL,3,2017,September,17,1
AL,3,2017,September,18,3
AL,3,2017,September,19,5
AL,3,2017,September,20,4
AL,3,2017,September,21,9
AL,3,2017,September,22,15
AL,3,2017,September,25,6
AL,3,2017,September,26,6
AL,3,2017,September,27,5
AL,3,2017,September,28,9
AL,3,2017,September,29,6
AL,3,2017,September,30,1
AL,3,2018,April,01,2
AL,3,2018,April,02,7
AL,3,2018,April,03,14
AL,3,2018,April,04,17
AL,3,2018,April,05,18
AL,3,2018,April,06,18
AL,3,2018,April,07,7
AL,3,2018,April,08,5
AL,3,2018,April,09,4
AL,3,2018,April,10,3
AL,3,2018,April,11,5
AL,3,2018,April,12,16
AL,3,2018,April,13,7
AL,3,2018,April,14,6
AL,3,2018,April,15,1
AL,3,2018,April,16,4
AL,3,2018,April,17,7
AL,3,2018,April,18,7
AL,3,2018,April,19,10
AL,3,2018,April,20,8
AL,3,2018,April,22,5
AL,3,2018,April,23,4
AL,3,2018,April,24,4
AL,3,2018,April,25,3
AL,3,2018,April,26,7
AL,3,2018,April,27,8
AL,3,2018,April,28,1
AL,3,2018,April,29,2
AL,3,2018,April,30,4
AL,3,2018,August,01,15
AL,3,2018,August,02,8
AL,3,2018,August,03,10
AL,3,2018,August,04,3
AL,3,2018,August,05,6
AL,3,2018,August,06,9
AL,3,2018,August,07,2
AL,3,2018,August,08,5
AL,3,2018,August,09,9
AL,3,2018,August,10,12
AL,3,2018,August,11,2
AL,3,2018,August,12,3
AL,3,2018,August,13,6
AL,3,2018,August,14,5
AL,3,2018,August,15,3
AL,3,2018,August,16,16
AL,3,2018,August,17,14
AL,3,2018,August,18,3
AL,3,2018,August,19,11
AL,3,2018,August,20,17
AL,3,2018,August,21,6
AL,3,2018,August,22,7
AL,3,2018,August,23,8
AL,3,2018,August,24,16
AL,3,2018,August,25,2
AL,3,2018,August,26,2
AL,3,2018,August,27,11
AL,3,2018,August,28,4
AL,3,2018,August,29,9
AL,3,2018,August,30,9
AL,3,2018,August,31,12
AL,3,2018,December,01,9
AL,3,2018,December,02,6
AL,3,2018,December,03,11
AL,3,2018,December,04,3
AL,3,2018,December,05,12
AL,3,2018,December,06,5
AL,3,2018,December,07,13
AL,3,2018,December,08,9
AL,3,2018,December,09,2
AL,3,2018,December,10,11
AL,3,2018,December,11,24
AL,3,2018,December,12,10
AL,3,2018,December,13,10
AL,3,2018,December,14,27
AL,3,2018,December,15,7
AL,3,2018,December,16,3
AL,3,2018,December,17,13
AL,3,2018,December,18,6
AL,3,2018,December,19,7
AL,3,2018,December,20,9
AL,3,2018,December,21,25
AL,3,2018,December,22,3
AL,3,2018,December,23,4
AL,3,2018,December,24,9
AL,3,2018,December,25,1
AL,3,2018,December,26,7
AL,3,2018,December,27,23
AL,3,2018,December,28,17
AL,3,2018,December,29,2
AL,3,2018,December,30,1
AL,3,2018,December,31,6
AL,3,2018,February,01,4
AL,3,2018,February,02,9
AL,3,2018,February,03,4
AL,3,2018,February,05,8
AL,3,2018,February,06,6
AL,3,2018,February,07,13
AL,3,2018,February,08,5
AL,3,2018,February,09,10
AL,3,2018,February,10,10
AL,3,2018,February,11,5
AL,3,2018,February,12,15
AL,3,2018,February,13,6
AL,3,2018,February,14,8
AL,3,2018,February,15,17
AL,3,2018,February,16,10
AL,3,2018,February,17,5
AL,3,2018,February,18,2
AL,3,2018,February,19,6
AL,3,2018,February,20,5
AL,3,2018,February,21,5
AL,3,2018,February,22,8
AL,3,2018,February,23,10
AL,3,2018,February,24,4
AL,3,2018,February,25,2
AL,3,2018,February,26,10
AL,3,2018,February,27,4
AL,3,2018,February,28,4
AL,3,2018,January,01,4
AL,3,2018,January,02,5
AL,3,2018,January,03,5
AL,3,2018,January,04,7
AL,3,2018,January,05,10
AL,3,2018,January,06,5
AL,3,2018,January,07,1
AL,3,2018,January,08,12
AL,3,2018,January,09,11
AL,3,2018,January,10,8
AL,3,2018,January,11,16
AL,3,2018,January,12,8
AL,3,2018,January,13,7
AL,3,2018,January,14,1
AL,3,2018,January,15,3
AL,3,2018,January,16,8
AL,3,2018,January,17,7
AL,3,2018,January,18,6
AL,3,2018,January,19,5
AL,3,2018,January,20,2
AL,3,2018,January,21,2
AL,3,2018,January,22,8
AL,3,2018,January,23,11
AL,3,2018,January,24,13
AL,3,2018,January,25,8
AL,3,2018,January,26,12
AL,3,2018,January,27,4
AL,3,2018,January,28,3
AL,3,2018,January,29,12
AL,3,2018,January,30,6
AL,3,2018,January,31,6
AL,3,2018,July,01,7
AL,3,2018,July,02,3
AL,3,2018,July,03,6
AL,3,2018,July,04,4
AL,3,2018,July,05,9
AL,3,2018,July,06,7
AL,3,2018,July,07,4
AL,3,2018,July,08,4
AL,3,2018,July,09,8
AL,3,2018,July,10,8
AL,3,2018,July,11,5
AL,3,2018,July,12,10
AL,3,2018,July,13,11
AL,3,2018,July,14,11
AL,3,2018,July,16,9
AL,3,2018,July,17,13
AL,3,2018,July,18,8
AL,3,2018,July,19,5
AL,3,2018,July,20,9
AL,3,2018,July,21,4
AL,3,2018,July,22,2
AL,3,2018,July,23,5
AL,3,2018,July,24,3
AL,3,2018,July,25,7
AL,3,2018,July,26,5
AL,3,2018,July,27,9
AL,3,2018,July,28,2
AL,3,2018,July,30,10
AL,3,2018,July,31,3
AL,3,2018,June,01,6
AL,3,2018,June,02,6
AL,3,2018,June,03,7
AL,3,2018,June,04,9
AL,3,2018,June,05,11
AL,3,2018,June,06,10
AL,3,2018,June,07,14
AL,3,2018,June,08,10
AL,3,2018,June,09,7
AL,3,2018,June,10,4
AL,3,2018,June,11,11
AL,3,2018,June,12,12
AL,3,2018,June,13,8
AL,3,2018,June,14,8
AL,3,2018,June,15,12
AL,3,2018,June,16,4
AL,3,2018,June,18,10
AL,3,2018,June,19,8
AL,3,2018,June,20,10
AL,3,2018,June,21,11
AL,3,2018,June,22,4
AL,3,2018,June,23,4
AL,3,2018,June,24,4
AL,3,2018,June,25,14
AL,3,2018,June,26,7
AL,3,2018,June,27,12
AL,3,2018,June,28,11
AL,3,2018,June,29,6
AL,3,2018,June,30,11
AL,3,2018,March,01,8
AL,3,2018,March,02,5
AL,3,2018,March,03,2
AL,3,2018,March,04,3
AL,3,2018,March,05,4
AL,3,2018,March,06,12
AL,3,2018,March,07,4
AL,3,2018,March,08,2
AL,3,2018,March,09,14
AL,3,2018,March,10,3
AL,3,2018,March,11,2
AL,3,2018,March,12,8
AL,3,2018,March,13,5
AL,3,2018,March,14,9
AL,3,2018,March,15,6
AL,3,2018,March,16,13
AL,3,2018,March,17,9
AL,3,2018,March,19,12
AL,3,2018,March,20,4
AL,3,2018,March,21,5
AL,3,2018,March,22,13
AL,3,2018,March,23,14
AL,3,2018,March,24,4
AL,3,2018,March,26,6
AL,3,2018,March,27,9
AL,3,2018,March,28,6
AL,3,2018,March,29,18
AL,3,2018,March,30,16
AL,3,2018,March,31,8
AL,3,2018,May,01,8
AL,3,2018,May,02,5
AL,3,2018,May,03,19
AL,3,2018,May,04,10
AL,3,2018,May,05,1
AL,3,2018,May,06,3
AL,3,2018,May,07,9
AL,3,2018,May,08,5
AL,3,2018,May,09,9
AL,3,2018,May,10,13
AL,3,2018,May,11,13
AL,3,2018,May,12,3
AL,3,2018,May,13,3
AL,3,2018,May,14,9
AL,3,2018,May,15,6
AL,3,2018,May,16,11
AL,3,2018,May,17,14
AL,3,2018,May,18,10
AL,3,2018,May,19,4
AL,3,2018,May,20,4
AL,3,2018,May,21,12
AL,3,2018,May,22,8
AL,3,2018,May,23,7
AL,3,2018,May,24,9
AL,3,2018,May,25,14
AL,3,2018,May,26,4
AL,3,2018,May,27,1
AL,3,2018,May,28,6
AL,3,2018,May,29,21
AL,3,2018,May,30,5
AL,3,2018,May,31,5
AL,3,2018,November,01,3
AL,3,2018,November,02,11
AL,3,2018,November,03,2
AL,3,2018,November,04,1
AL,3,2018,November,05,21
AL,3,2018,November,06,6
AL,3,2018,November,07,16
AL,3,2018,November,08,7
AL,3,2018,November,09,7
AL,3,2018,November,10,3
AL,3,2018,November,11,3
AL,3,2018,November,12,13
AL,3,2018,November,13,20
AL,3,2018,November,14,21
AL,3,2018,November,15,16
AL,3,2018,November,16,36
AL,3,2018,November,17,3
AL,3,2018,November,18,2
AL,3,2018,November,19,15
AL,3,2018,November,20,10
AL,3,2018,November,21,15
AL,3,2018,November,22,4
AL,3,2018,November,23,11
AL,3,2018,November,25,11
AL,3,2018,November,26,3
AL,3,2018,November,27,4
AL,3,2018,November,28,10
AL,3,2018,November,29,4
AL,3,2018,November,30,22
AL,3,2018,October,01,4
AL,3,2018,October,02,7
AL,3,2018,October,03,7
AL,3,2018,October,04,10
AL,3,2018,October,05,18
AL,3,2018,October,06,6
AL,3,2018,October,07,3
AL,3,2018,October,08,2
AL,3,2018,October,09,9
AL,3,2018,October,10,8
AL,3,2018,October,11,10
AL,3,2018,October,12,9
AL,3,2018,October,13,5
AL,3,2018,October,14,2
AL,3,2018,October,15,2
AL,3,2018,October,16,14
AL,3,2018,October,17,13
AL,3,2018,October,18,10
AL,3,2018,October,19,15
AL,3,2018,October,20,4
AL,3,2018,October,21,6
AL,3,2018,October,22,11
AL,3,2018,October,23,15
AL,3,2018,October,24,8
AL,3,2018,October,25,12
AL,3,2018,October,26,11
AL,3,2018,October,27,1
AL,3,2018,October,28,2
AL,3,2018,October,29,7
AL,3,2018,October,30,8
AL,3,2018,October,31,9
AL,3,2018,September,01,9
AL,3,2018,September,02,3
AL,3,2018,September,03,14
AL,3,2018,September,04,11
AL,3,2018,September,05,25
AL,3,2018,September,06,9
AL,3,2018,September,07,12
AL,3,2018,September,08,5
AL,3,2018,September,09,3
AL,3,2018,September,10,11
AL,3,2018,September,11,13
AL,3,2018,September,12,9
AL,3,2018,September,13,8
AL,3,2018,September,14,10
AL,3,2018,September,16,2
AL,3,2018,September,17,7
AL,3,2018,September,18,8
AL,3,2018,September,19,9
AL,3,2018,September,20,9
AL,3,2018,September,21,6
AL,3,2018,September,23,3
AL,3,2018,September,24,5
AL,3,2018,September,25,8
AL,3,2018,September,26,12
AL,3,2018,September,27,16
AL,3,2018,September,28,3
AL,3,2018,September,29,6
AL,3,2018,September,30,1
AL,3,2019,April,01,7
AL,3,2019,April,02,8
AL,3,2019,April,03,9
AL,3,2019,April,04,7
AL,3,2019,April,05,14
AL,3,2019,April,06,5
AL,3,2019,April,07,3
AL,3,2019,April,08,8
AL,3,2019,April,09,11
AL,3,2019,April,10,9
AL,3,2019,April,11,8
AL,3,2019,April,12,16
AL,3,2019,April,13,7
AL,3,2019,April,14,4
AL,3,2019,April,15,10
AL,3,2019,April,16,7
AL,3,2019,April,17,7
AL,3,2019,April,18,4
AL,3,2019,April,19,13
AL,3,2019,April,20,3
AL,3,2019,April,21,4
AL,3,2019,April,22,7
AL,3,2019,April,23,8
